0,0,abacus,balls used for calculating
0,0,maladroit,"	tactless clumsy "
1,0,malapropism,"	misuse of a word (for one that resembles it) "
0,0,malevolence,"	wishing to do evil "
0,0,malign,"	injurious speak ill of smb tell lie "
0,0,malinger,"	to fake illness or injury in order to shirk a duty "
0,0,malleable,"	yielding easily shaped moldable adapting "
0,0,manacle,"	chains for the hands or feet "
0,0,massacre,"	cruel killing of a large number of people "
0,0,matriculation,"	be admitted enter a university as a student "
1,0,maudlin,"	sentimental in a silly or tearful way "
0,0,maul,"	hurt by rough handling "
0,0,maverick,"	rebel nonconformist "
0,0,mellifluous,"	sweetly flowing "
0,0,mendacity,"	dishonesty "
0,0,mendicant,"	a beggar "
0,0,mercurial,"	quick changeable in character fleeting "
0,0,meretricious,"	attractive on the surface but of little value "
1,1,mesmerize,"	hypnotize "
0,0,meticulous,"	giving great attention to details "
1,0,mettle,"	quality of endurance or courage "
0,0,mettlesome,"	courageous high-spirited "
1,0,middling,"	fairly good but not very good "
0,0,minatory,"	menacing threatening "
0,0,mince,"	pronounce or speak affectedly euphemize "
0,0,misanthrope,"	person who hates mankind "
0,0,mischievous,"	harmful causing mischief "
0,0,miser,"	person who loves wealth and spends little "
0,0,misogynist,"	one who hates women/females "
1,1,moderation,"	quality of being limited not extreme "
0,0,mollify,"	make calmer or quieter "
0,0,molt,"	moult lose hair feathers before new growing "
0,0,morbid,"	diseased unhealthy (e.g.. about ideas) "
0,0,morose,"	ill-tempered unsocial "
0,0,muffler,"	cloth worn round the neck/silencer "
0,0,multifarious,"	varied motley greatly diversified "
1,1,mundane,"	worldly as opposed to spiritual commonplace everyday "
0,0,myriad,"	very great number "
0,0,nadir,"	lowest weakest point "
0,0,nascent,"	coming into existence emerging "
0,0,nebulous,"	cloud-like hazy vague indistinct "
0,0,negligent,"	taking too little care "
0,0,neophyte,"	person who has been converted to a belief "
0,0,nexus,"	a connection tie or link "
0,0,nibble,"	show some inclination to accept (an offer) "
0,0,noisome,"	offensive disgusting (smell) "
0,0,nonchalant,"	not having interest "
0,0,nonplused,"	greatly surprised "
0,0,nostrum,"	a quack remedy an untested cure "
0,0,noxious,"	harmful "
0,0,nugatory,"	trifling/worthless "
0,0,obdurate,"	hardened and unrepenting stubborn inflexible "
0,0,obfuscate,"	to darken make obscure muddle "
0,0,oblivious,"	unaware having no memory "
0,0,obloquy,"	abusively detractive language sharp criticism vituperation "
0,0,obsequious,"	too eager to obey or serve "
1,0,obstreperous,"	noisy loud "
0,0,obtain,"	to be established accepted or customary "
0,0,obtrusive,"	projecting prominent undesirably noticeable "
0,0,obtuse,"	blunt/stupid "
0,0,obviate,"	to make unnecessary get rid of "
0,0,occluded,"	blocked up "
0,0,odious,"	repulsive hateful "
0,0,odium,"	contempt dislike aversion "
0,0,odor,"	smell favor reputation "
0,0,officious,"	too eager or ready to help offer advice "
0,0,ominous,"	threatening "
1,0,onerous,"	needing effort burdensome "
0,0,opaqueness,"	dullness/not allowing light to pass through "
0,0,opprobrious,"	showing scorn or reproach "
0,0,ossify,"	to turn to bone to settle rigidly into an idea "
0,0,ostensible,"	seeming appearing as such professed "
0,0,ostentation,"	display to obtain admiration or envy "
1,1,ostracism,"	shut out from society refuse to meet talk "
2,2,overhaul,"	examine thoroughly to learn about the condition "
0,0,overweening,"	presumptuously arrogant overbearing immoderate being a jerk "
0,0,paean,"	song of praise or triumph "
0,0,palate,"	roof of the mouth sense of taste "
0,0,palatial,"	magnificent "
0,0,palliate,"	lessen the severity of "
0,0,palpability,"	can be felt touched understood "
0,0,palpitate,"	tremble beat rapidly and irregularly "
0,0,panegyric,"	formal praise eulogy "
0,0,paradigm,"	a model example or pattern "
0,0,parenthesis,"	sentence within another one smth separated "
0,0,pariah,"	an outcast a rejected and despised person "
0,0,parsimonious,"	too economical miserly "
0,0,partisan,"	one-sided committed to a party biased or prejudiced "
0,0,patron,"	regular customer person who gives support "
0,0,paucity,"	scarcity a lacking of "
0,0,peccadillo,"	small sin small weakness in one’s character "
0,0,pedantic,"	bookish showing off learning "
0,0,pedestrian,"	commonplace trite unremarkable "
0,0,pellucid,"	transparent easy to understand "
0,0,penchant,"	strong inclination a liking "
0,0,penitent,"	feeling or showing regret "
0,0,penurious,"	poor/stingy "
0,0,penury,"	extreme poverty "
0,0,peregrination,"	traveling about wandering "
0,0,peremptory,"	urgent imperative unchallengeable ending debate "
0,0,perfidious,"	treacherous faithless "
0,0,perfidy,"	treachery breaking of faith "
0,0,perfunctory,"	done as a duty without care "
0,0,perilous,"	dangerous "
0,0,peripatetic,"	wandering "
0,0,perish,"	be destroyed decay "
0,0,perjury,"	willful FALSE statement unlawful act "
0,0,permeate,"	spread into every part of "
0,0,pernicious,"	harmful injurious "
0,0,perpetrate,"	be guilty commit (a crime) "
0,0,personable,"	pleasing in appearance attractive "
0,0,perspicacity,"	quick judging and understanding "
0,0,pertain,"	belong as a part have reference "
0,0,pest,"	destructive thing or a person who is nuisance "
0,0,petrified,"	taken away power (to think feel act) "
1,1,petrify,"	to make hard rocklike "
0,0,petrous,"	like a rock hard stony "
0,0,petulant,"	unreasonably impatient "
0,0,philistine,"	a smug ignorant person one who lacks knowledge "
0,0,phlegmatic,"	calm sluggish temperament unemotional "
0,0,picaresque,"	involving clever rogues or adventurers "
0,0,pied,"	of mixed colors "
0,0,pinch,"	be too tight take between the thumb and finger "
0,0,pine,"	waste away through sorrow or illness "
0,0,pious,"	dutiful to parents devoted to religion "
0,0,piquant,"	agreeably pungent stimulating "
0,0,pique,"	hurt the pride or self-respect stir (curiosity) "
0,0,pitfall,"	covered hole as a trap unsuspected danger "
0,0,pith,"	essential part force soft liquid substance "
0,0,pivotal,"	of great importance (others depend on it) "
0,0,placate,"	soothe pacify calm "
0,0,plaintive,"	mournful melancholy sorrowful "
0,0,plaque,"	flat metal on a wall as a memorial "
0,0,platitude,"	a trite or banal statement unoriginality "
0,0,plea,"	request "
0,0,plead,"	address a court of law as an advocate "
0,0,plethora,"	glut "
0,0,pliant,"	pliable easily bent shaped or twisted "
1,1,plod,"	continue doing smth without resting "
0,0,pluck,"	pull the feathers off pick (e.g.. flowers) "
1,0,plumb,"	get to the root of "
0,0,plummet,"	fall plunge steeply "
0,0,plunge,"	move quickly suddenly and with force "
0,0,poignant,"	deeply moving keen "
1,1,poncho,"	large piece of cloth "
0,0,ponderous,"	heavy bulky dull "
0,0,portent,"	omen marvelous threatening "
0,0,precarious,"	uncertain risky dangerous "
0,0,precepts,"	rules establishing standards of conduct "
0,0,preclude,"	prevent make impossible "
0,0,precursory,"	preliminary anticipating "
0,0,predilection,"	special liking mental preference "
0,0,predominate,"	have more power than others "
0,0,preen,"	tidy/show self-satisfaction "
0,0,premature,"	doing or happening smth before the right time "
0,0,preponderance,"	greatness in number strength weight "
0,0,presage,"	warning sign "
0,0,presumption,"	arrogance "
1,0,preternatural,"	not normal or usual "
0,0,prevalent,"	common "
0,0,prevaricate,"	to equivocate to stray from the truth "
0,0,prim,"	neat formal "
0,0,pristine,"	primitive unspoiled pure as in earlier times unadulterated "
0,0,probity,"	uprightness incorruptibility principle "
0,0,proclivity,"	inclination "
0,0,procrastination,"	keeping on putting off "
1,0,prodigal,"	wasteful reckless with money "
0,0,prodigious,"	enormous wonderful "
0,0,profane,"	worldly having contempt for God "
0,0,profligacy,"	shameless immorality "
0,0,profligate,"	wasteful prodigal licentious extravagant "
1,0,profundity,"	depth "
0,0,profuse,"	abundant/lavish "
0,0,proliferate,"	grow reproduce by rapid multification "
0,0,prolix,"	tiring because too long "
0,0,prone,"	prostrate inclined to (undesirable things) "
0,0,propagation,"	increasing the number spreading extending "
0,0,propinquity,"	nearness in time or place affinity of nature "
0,0,propitiatory,"	conciliatory appeasing mitigating "
1,0,propitious,"	auspicious presenting favorable circumstances "
0,0,prosaic,"	everyday mundane commonplace trite pedestrian "
0,0,proscribe,"	denounce as dangerous "
0,0,protracted,"	prolonged "
0,0,provident,"	frugal looking to the future "
0,0,provisional,"	of the present time only "
1,1,provoke,"	make angry vax "
0,0,prudence,"	careful forethought "
0,0,prudish,"	easily shocked excessively modest "
0,0,prune,"	dried plum silly person "
0,0,pry,"	get smth inquire too curiously "
0,0,pucker,"	wrinkle "
0,0,pugnacious,"	fond of in the habit of fighting "
0,0,puissance,"	strength "
0,0,punctilious,"	precise paying attention to trivialities "
0,0,pundit,"	pedant authority on a subject "
0,0,pungency,"	sharpness stinging quality "
0,0,purvey,"	provide supply "
0,0,pusillanimous,"	cowardly craven "
0,0,putrefaction,"	becoming rotten "
0,0,pyre,"	large pile of wood for burning "
0,0,quack,"	person dishonestly claiming to smth "
0,0,quaff,"	drink deeply "
0,0,quail,"	lose courage turn frightened "
0,0,qualm,"	feeling of doubt temporary feeling of sickness "
0,0,quandary,"	state of doubt or perplexity "
0,0,quell,"	suppress subdue "
2,1,quibble,"	try to avoid by sophistication "
0,0,quiescence,"	state of being passive/motionless "
0,0,quiescent,"	at rest dormant torpid "
0,0,quirk,"	habit or action peculiar to smb or smth "
0,0,quixotic,"	generous unselfish "
0,0,quotidian,"	banal everyday "
0,0,rabble,"	mob crowd the lower classes of populace "
0,0,raconteur,"	person who tells anecdotes "
1,0,raffish,"	low vulgar base tawdry "
0,0,ramify,"	to be divided or subdivided to branch out "
0,0,rancorous,"	feeling bitterness spitefulness "
0,0,rant,"	use extravagant language "
0,0,rapacious,"	greedy (esp for money) "
0,0,rarefy,"	to make thin to make less dense to purify or refine "
0,0,rave,"	act with excessive enthusiasm "
0,0,reactionary,"	opposing progress "
0,0,rebuff,"	snub "
0,0,recalcitrant,"	disobedient "
0,0,recant,"	take back as being FALSE give up "
1,1,recast,"	cast or fashion anew "
0,0,recidivism,"	relapse into antisocial or criminal behavior "
0,0,reciprocity,"	granting of privileges in return for similar "
0,0,recitals,"	a number of performance of music "
0,0,recluse,"	person who lives alone and avoids people "
0,0,recompense,"	make payment to reward punish "
0,0,reconcile,"	settle a quarrel restore peace "
0,0,recondite,"	little known abstruse "
0,0,recreancy,"	cowardice a cowardly giving up "
1,1,recuperate,"	become strong after illness loss exhaustion "
0,0,redeem,"	get back by payment compensate "
1,0,redoubtable,"	formidable causing fear "
0,0,refine,"	make or become pure cultural "
1,0,refractory,"	stubborn unmanageable untractable "
0,0,refulgent,"	shining brilliant "
0,0,regale,"	to delight or entertain to feast "
0,0,regicide,"	crime of killing a king"
0,0,reiterate,"	say or do again several times "
0,0,rejuvenation,"	becoming young in nature or appearance "
0,0,relapse,"	fall back again "
0,0,remonstrate,"	to protest object "
0,0,render,"	deliver provide represent "
0,0,renovate,"	restore smth to better condition "
1,1,renowned,"	celebrated famous "
0,0,repast,"	meal "
1,0,repel,"	refuse to accept/cause dislike "
0,0,repine,"	at be discontented with "
1,0,reproach,"	scold upbraid "
0,0,reprobate,"	person hardened in sin one devoid of decency "
0,0,repudiate,"	disown refuse to accept or pay "
0,0,repulsive,"	causing a feeling of disgust "
0,0,requite,"	repay give in return "
0,0,rescind,"	repeal/annul/cancel "
1,1,resigned,"	unresisting submissive "
0,0,resilience,"	quality of quickly recovering the original shape "
0,0,resort,"	to frequently visit "
0,0,restive,"	refusing to move reluctant to be controlled "
0,0,resuscitation,"	coming back to consciousness "
0,0,retard,"	check hinder "
0,0,reticent,"	reserved untalkative silent taciturn "
0,0,revere,"	have deep respect for "
1,1,reverent,"	feeling or showing deep respect "
0,0,riddle,"	puzzling person or thing "
0,0,rift,"	split crack dissension "
0,0,rivet,"	fix take up secure metal pin "
0,0,roll,"	call calling of names "
0,0,rotund,"	rich and deep plump and round "
0,0,ruffian,"	violent cruel man "
0,0,rumple,"	make rough "
0,0,sagacious,"	having sound judgment perceptive wise like a sage "
0,0,salacious,"	obscene "
0,0,salubrious,"	healthful "
0,0,salutary,"	remedial wholesome causing improvement "
0,0,sanctimony,"	self-righteousness hypocritical with FALSE piety "
0,0,sanction,"	approval (by authority) penalty "
0,0,sanguine,"	cheerful confident optimistic "
0,0,sanity,"	health of mind soundness of judgement "
1,1,sash,"	long strip worn round the waist "
0,0,satiate,"	satisfy fully "
0,0,saturnine,"	gloomy dark sullen morose "
0,0,savant,"	person of great learning "
0,0,savor,"	taste flavor smth "
0,0,sawdust,"	tiny bits of wood "
0,0,scabbard,"	sheath for the blade "
0,0,scent,"	smell (esp pleasant) "
0,0,scorch,"	become discolored/dry up/go at high speed "
0,0,scribble,"	write hastily "
0,0,scurvy,"	mean contemptible "
0,0,secular,"	material (not spiritual) living outside monasteries "
0,0,sedulous,"	persevering "
0,0,seminal,"	like a seed constituting a source originative "
0,0,sententious,"	short and pithy full of maxims/proverbs "
0,0,sequence,"	succession connected line of "
0,0,sere,"	make hard and without feeling "
0,0,sermon,"	reproving a person for his faults "
0,0,serrated,"	having a toothed edge "
0,0,serration,"	having a toothed edge "
0,0,servile,"	like a slave lacking independence "
0,0,sever,"	break off "
0,0,severance,"	severing "
0,0,shallow,"	little depth not earnest "
0,0,shard,"	piece of broken earthenware "
0,0,sheath,"	cover for the blade of a weapon or a tool "
0,0,shrewd,"	astute showing sound judgement "
0,0,shrill,"	sharp piercing "
0,0,shun,"	keep away from avoid "
0,0,shunt,"	send from one track to another lay aside evade discussion "
0,0,sidestep,"	step to one side "
0,0,simper,"	(give a) silly/self-conscious smile "
0,0,sinuous,"	winding undulating serpentine "
0,0,skiff,"	small boat "
0,0,skit,"	short piece of humorous writing "
0,0,slack,"	sluggish dull not tight "
0,0,slake,"	to assuage to satisfy allay "
0,0,slate,"	king of blue-grey stone propose criticize "
0,0,sluggard,"	lazy slow-moving person "
0,0,slur,"	join sounds/words (indistinct) "
0,0,smolder,"	burn slowly without flame "
0,0,snare,"	trap "
0,0,snub,"	treat with contempt "
0,0,soar,"	rise fly high "
0,0,sober,"	self-controlled "
0,0,sobriety,"	quality or condition of being sober "
0,0,sodden,"	soaked saturated "
0,0,soggy,"	heavy with water "
0,0,solvent,"	of the power of forming a solution "
0,0,somatic,"	of the body "
0,0,soot,"	black powder in smoke "
0,0,sophisticated,"	complex subtle refined "
0,0,sophistry,"	fallacious reasoning faulty logic "
0,0,sophomoric,"	self-assured though immature affected bombastic overblown "
1,0,soporific,"	producing sleep "
0,0,sordid,"	wretched comfortless contemptible "
0,0,spear,"	weapon with a metal point on a long shaft "
0,0,specious,"	illogical of questionable truth or merit "
0,0,splenetic,"	bad-tempered irritable "
0,0,splice,"	join (two ends) "
0,0,sponge,"	porous rubber for washing live at once expense "
0,0,spurious,"	FALSE counterfeit "
0,0,spurn,"	have nothing to do reject or refuse "
0,0,squalid,"	foul filthy "
0,0,squander,"	spend wastefully "
0,0,squat,"	crouch/settle without permission "
0,0,stanch,"	to stop the flow of a fluid "
0,0,steeply,"	rising or falling sharply "
0,0,stentorian,"	extremely loud and powerful "
0,0,stickler,"	person who insists on importance of smth "
0,0,stigma,"	mark of shame or disgrace "
0,0,stigmatize,"	describe smb scornfully "
0,0,sting,"	smth sharp "
0,0,stingy,"	spending using unwillingly "
1,0,stint,"	to be thrifty to set limits "
0,0,stipple,"	paint with dots "
0,0,stipulate,"	state or put forward as a necessary condition "
0,0,stolid,"	showing no emotion impassive "
0,0,stray,"	wander lose one’s way "
0,0,streak,"	long thin move very fast "
0,0,striated,"	striped grooved or banded "
0,0,stride,"	walk with long steps "
0,0,strut,"	a supporting bar "
0,0,stygian,"	hence dark gloomy "
0,0,stymie,"	to hinder obstruct or block "
1,1,subdue,"	overcome bring under control "
1,1,sublime,"	extreme astounding "
0,0,submerge,"	put under water liquid sink out of sight "
1,0,suborn,"	induce by bribery or smth to commit perjury "
0,0,subpoena,"	written order requiring a person to appear in a low court "
0,0,substantiation,"	giving facts to support (statement) "
0,0,subsume,"	include under a rule "
0,0,succor,"	assistance relief in time of distress "
0,0,suffice,"	be enough "
0,0,suffocate,"	cause or have difficulty in breathing "
0,0,sullied,"	to be stained or discredited "
0,0,summarily,"	briefly without delay "
0,0,sumptuous,"	magnificent "
0,0,sundry,"	various miscellaneous separate "
0,0,supercilious,"	disdainful characterized by haughty scorn "
0,0,superfluous,"	more then is needed or wanted "
0,0,superimpose,"	put smth on the top "
0,0,supersede,"	take the place of "
0,0,supine,"	lying on the back slow to act passive "
0,0,suppliant,"	asking humbly beseeching "
0,0,supplicate,"	make a humble petition to "
1,1,suppress,"	prevent from being known put an end to "
0,0,surcharge,"	additional load/charge "
0,0,surfeit,"	satiate feed to fulness or to excess "
0,0,susceptibility,"	sensitiveness "
0,0,swerve,"	change direction suddenly "
1,0,sycophant,"	person who flatter to the rich and powerful "
0,0,synopsis,"	summary or outline "
0,0,taciturn,"	untalkative silent "
0,0,tadpole,"	form of a frog when it leaves the egg "
0,0,talon,"	claw of a bird of prey "
0,0,tamp,"	tap or drive down by repeated light blows "
0,0,tamper,"	interfere with "
0,0,tangential,"	suddenly changeable "
0,0,tarnished,"	lost brightness "
0,0,tassel,"	bunch of threads "
0,0,taunt,"	contemptuous reproach hurtful remark "
1,1,taut,"	tightly stretched "
0,0,tautology,"	a repetition a redundancy "
0,0,tawdry,"	cheap gaudy showy tacky "
0,0,teetotal,"	oppose to alcohol "
0,0,temerity,"	boldness brashness intrepidness "
0,0,temperance,"	abstinence from alcohol self-control moderation "
0,0,temperate,"	showing self-control "
0,0,tenacity,"	firmness persistency adhesiveness tending to hang on "
0,0,tenuous,"	insubstantial flimsy weak "
0,0,tepid,"	lukewarm "
0,0,terse,"	brief and to the point "
0,0,testiness,"	witness/evidence "
0,0,thrift,"	care economy thriving prosperous "
0,0,thwart,"	obstruct/frustrate "
0,0,timid,"	shy easily frightened "
0,0,timorous,"	fearful timid afraid "
0,0,toady,"	obsequious flatterer "
0,0,tonic,"	smth giving strength or energy "
0,0,topple,"	be unsteady and overturn "
0,0,torment,"	severe pain or suffering "
0,0,torpid,"	sleeping sluggish lethargic dormant "
0,0,torque,"	twisting force causing rotation "
0,0,tortuous,"	devious/not straightforward "
0,0,tout,"	person who worries others to buy smth to use his service "
1,1,tractable,"	easily controlled or guided "
0,0,transgress,"	break go beyond (a limit) "
0,0,transient,"	temporary fleeting "
0,0,transitory,"	brief "
0,0,travesty,"	parody/imitation "
0,0,trenchant,"	forceful effective vigorous extremely perceptive incisive "
0,0,trepidation,"	alarm excited state of mind "
0,0,trickle,"	flow in drops "
0,0,trifling,"	unimportant "
0,0,trite,"	not new "
0,0,truce,"	(agreement) stop of fighting for a time "
0,0,truculence,"	aggressiveness ferocity "
0,0,trudge,"	walk heavily "
0,0,turbid,"	muddy having the sediment stirred up "
0,0,turbulence,"	being uncontrolled violent "
0,0,turgid,"	excessively ornate swollen or bloated "
1,1,turmoil,"	trouble disturbance "
0,0,turpitude,"	wickedness shamefulness "
0,0,turquoise,"	greenish-blue precious stone "
0,0,tyro,"	tiro beginner "
0,0,ubiquitous,"	present everywhere "
0,0,ulterior,"	situated beyond "
0,0,umbrage,"	offense resentment "
1,1,uncouth,"	rough awkward "
0,0,underbid,"	make a lower bid then smb else "
0,0,undermine,"	weaken gradually at the base make smth under "
0,0,undulate,"	to move in wavelike fashion fluctuate "
0,0,unearth,"	discover and bring to light "
1,1,unencumbered,"	easy-going trifle "
0,0,unfeigned,"	not pretended sincere "
0,0,unscathed,"	unharmed unhurt "
0,0,untoward,"	unfortunate inconvenient "
0,0,upbraid,"	scold reproach "
0,0,urbane,"	elegant refined in manners "
0,0,vacillation,"	being uncertain hesitating "
0,0,vagary,"	strange act or idea "
0,0,vain,"	without use result conceited "
0,0,valiant,"	brave "
0,0,valorous,"	brave "
0,0,vanquish,"	conquer "
1,1,veer,"	change direction "
0,0,venal,"	ready to do smth dishonest "
0,0,veneer,"	surface appearance covering the TRUE nature "
0,0,veneration,"	regard with deep respect "
0,0,veracity,"	truth "
0,0,verdant,"	fresh and green "
0,0,verisimilitude,"	appearing TRUE or real "
0,0,veritable,"	real rightly named "
0,0,verve,"	spirit vigor enthusiasm "
2,1,vestige,"	trace or sign "
0,0,vex,"	annoy distress trouble "
2,2,vigilance,"	watchfulness self-appointed group who maintain order "
0,0,vigilant,"	member of a vigilance committee "
0,0,vigorous,"	strong energetic "
0,0,vilify,"	slander say evil things "
0,0,vindictive,"	having a desire to revenge "
0,0,virago,"	a loud domineering woman a scold or nag "
0,0,visceral,"	of the internal organs of the body "
0,0,viscous,"	sticky/semi-fluid "
1,0,vitiate,"	lower the quality weaken the strength "
0,0,vituperate,"	curse abuse in words "
0,0,vivacious,"	lively high-spirited "
0,0,volatile,"	changeable inconstant fickle unstable explosive "
0,0,volubility,"	fluency verbosity easy use of spoken language "
0,0,voluble,"	fluent "
1,0,waffle,"	talk vaguely and without much result "
0,0,waft,"	scent waving movement carry lightly through "
0,0,wag,"	merry person "
0,0,warmonger,"	person who stirs up war "
0,0,warrant,"	authority written order guarantee "
0,0,wean,"	to turn away (from a habit) "
0,0,weigh,"	measure hoe heavy smth is "
0,0,welter,"	turmoil a bewildering jumble "
0,0,wend,"	to go proceed "
0,0,whimsical,"	full of odd and fanciful ideas "
0,0,wince,"	show bodily or mental pain "
0,0,woo,"	try to win "
0,0,writ,"	written order "
0,0,yarn,"	tale story fibers for knitting "
